date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:08	116351/116351	---M--	200	added ('OK')	image/jpeg	etag:%221c67f-5d474fb3e1d00%22	https://industry.dexignzone.com/xhtml/demo/pic12.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/demo/pic12.jpg	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:08	32805/32805	---M-Z	200	added ('OK')	text/html	etag:%228025-6229fd2450538-gzip%22	https://industry.dexignzone.com/xhtml/index-16.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/index-16.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:08	125927/125927	---M--	200	added ('OK')	image/jpeg	etag:%221ebe7-5d47502a23400%22	https://industry.dexignzone.com/xhtml/demo/pic15.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/demo/pic15.jpg	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:09	48467/48467	---M-Z	200	added ('OK')	text/html	etag:%22bd53-6229fd183e752-gzip%22	https://industry.dexignzone.com/xhtml/header-style-1.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-1.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:09	46362/46362	---M-Z	200	added ('OK')	text/html	etag:%22b51a-6229fd194fe5b-gzip%22	https://industry.dexignzone.com/xhtml/header-style-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:09	168470/168470	---M--	200	added ('OK')	image/jpeg	etag:%2229216-5d4747d5b8d00%22	https://industry.dexignzone.com/xhtml/demo/pic16.jpg	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/demo/pic16.jpg	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:09	47575/47575	---M-Z	200	added ('OK')	text/html	etag:%22b9d7-6229fd1984a1d-gzip%22	https://industry.dexignzone.com/xhtml/header-style-3.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-3.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:09	46408/46408	---M-Z	200	added ('OK')	text/html	etag:%22b548-6229fd1a7f9c5-gzip%22	https://industry.dexignzone.com/xhtml/header-style-4.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-4.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:10	47651/47651	---M-Z	200	added ('OK')	text/html	etag:%22ba23-6229fd1ac3f87-gzip%22	https://industry.dexignzone.com/xhtml/header-style-5.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-5.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:10	48450/48450	---M-Z	200	added ('OK')	text/html	etag:%22bd42-6229fd1bc2db0-gzip%22	https://industry.dexignzone.com/xhtml/header-style-6.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-6.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:10	49428/49428	---M-Z	200	added ('OK')	text/html	etag:%22c114-6229fd1c034f2-gzip%22	https://industry.dexignzone.com/xhtml/header-style-dark-1.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-dark-1.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:10	46369/46369	---M-Z	200	added ('OK')	text/html	etag:%22b521-6229fd1cecb5a-gzip%22	https://industry.dexignzone.com/xhtml/header-style-dark-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-dark-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:11	47599/47599	---M-Z	200	added ('OK')	text/html	etag:%22b9ef-6229fd1d4593d-gzip%22	https://industry.dexignzone.com/xhtml/header-style-dark-3.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-dark-3.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:11	46417/46417	---M-Z	200	added ('OK')	text/html	etag:%22b551-6229fd1e2a184-gzip%22	https://industry.dexignzone.com/xhtml/header-style-dark-4.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-dark-4.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:11	47659/47659	---M-Z	200	added ('OK')	text/html	etag:%22ba2b-6229fd1e948a8-gzip%22	https://industry.dexignzone.com/xhtml/header-style-dark-5.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-dark-5.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:11	48464/48464	---M-Z	200	added ('OK')	text/html	etag:%22bd50-6229fd1f6b62f-gzip%22	https://industry.dexignzone.com/xhtml/header-style-dark-6.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/header-style-dark-6.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:12	25875/25875	---M-Z	200	added ('OK')	text/html	etag:%226513-6229fd10e3a14-gzip%22	https://industry.dexignzone.com/xhtml/footer-1.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-1.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:12	26098/26098	---M-Z	200	added ('OK')	text/html	etag:%2265f2-6229fd1345fc8-gzip%22	https://industry.dexignzone.com/xhtml/footer-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:12	34292/34292	---M-Z	200	added ('OK')	text/html	etag:%2285f4-6229fd144abb1-gzip%22	https://industry.dexignzone.com/xhtml/footer-3.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-3.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:13	29875/29875	---M-Z	200	added ('OK')	text/html	etag:%2274b3-6229fd14835f3-gzip%22	https://industry.dexignzone.com/xhtml/footer-4.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-4.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:13	34241/34241	---M-Z	200	added ('OK')	text/html	etag:%2285c1-6229fd1594cfc-gzip%22	https://industry.dexignzone.com/xhtml/footer-5.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-5.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:13	27477/27477	---M-Z	200	added ('OK')	text/html	etag:%226b55-6229fd15d63de-gzip%22	https://industry.dexignzone.com/xhtml/footer-6.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-6.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:13	34019/34019	---M-Z	200	added ('OK')	text/html	etag:%2284e3-6229fd16cd506-gzip%22	https://industry.dexignzone.com/xhtml/footer-7.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-7.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:14	27498/27498	---M-Z	200	added ('OK')	text/html	etag:%226b6a-6229fd1704fa8-gzip%22	https://industry.dexignzone.com/xhtml/footer-8.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-8.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:14	34036/34036	---M-Z	200	added ('OK')	text/html	etag:%2284f4-6229fd1819591-gzip%22	https://industry.dexignzone.com/xhtml/footer-9.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-9.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:14	30861/30861	---M-Z	200	added ('OK')	text/html	etag:%22788d-6229fd11ec47d-gzip%22	https://industry.dexignzone.com/xhtml/footer-10.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-10.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:15	37460/37460	---M-Z	200	added ('OK')	text/html	etag:%229254-6229fd121933e-gzip%22	https://industry.dexignzone.com/xhtml/footer-11.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-11.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:15	37352/37352	---M-Z	200	added ('OK')	text/html	etag:%2291e8-6229fd1316227-gzip%22	https://industry.dexignzone.com/xhtml/footer-12.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/footer-12.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:15	34693/34693	---M-Z	200	added ('OK')	text/html	etag:%228785-6229fcffb71c4-gzip%22	https://industry.dexignzone.com/xhtml/about-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/about-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:15	29433/29433	---M-Z	200	added ('OK')	text/html	etag:%2272f9-6229fd3944a09-gzip%22	https://industry.dexignzone.com/xhtml/services-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:16	30439/30439	---M-Z	200	added ('OK')	text/html	etag:%2276e7-622a02802b822-gzip%22	https://industry.dexignzone.com/xhtml/services-agricultural-processing.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-agricultural-processing.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:16	30147/30147	---M-Z	200	added ('OK')	text/html	etag:%2275c3-622a028290cb6-gzip%22	https://industry.dexignzone.com/xhtml/services-power-energy.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-power-energy.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:16	30121/30121	---M-Z	200	added ('OK')	text/html	etag:%2275a9-622a02827f375-gzip%22	https://industry.dexignzone.com/xhtml/services-oil-lubricant.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-oil-lubricant.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:17	29741/29741	---M-Z	200	added ('OK')	text/html	etag:%22742d-622a02ab50847-gzip%22	https://industry.dexignzone.com/xhtml/services-materials-engineering.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-materials-engineering.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:17	30866/30866	---M-Z	200	added ('OK')	text/html	etag:%227892-622a0281584ac-gzip%22	https://industry.dexignzone.com/xhtml/services-chemical-research.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-chemical-research.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:17	29972/29972	---M-Z	200	added ('OK')	text/html	etag:%227514-622a028030642-gzip%22	https://industry.dexignzone.com/xhtml/services-alternate-energy.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/services-alternate-energy.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:17	40388/40388	---M-Z	200	added ('OK')	text/html	etag:%229dc4-6229fd7c8c66d-gzip%22	https://industry.dexignzone.com/xhtml/team-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/team-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:18	31983/31983	---M-Z	200	added ('OK')	text/html	etag:%227cef-6229fd0f9c7aa-gzip%22	https://industry.dexignzone.com/xhtml/faq-1.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/faq-1.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:18	37696/37696	---M-Z	200	added ('OK')	text/html	etag:%229340-6229fd10b3c73-gzip%22	https://industry.dexignzone.com/xhtml/faq-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/faq-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:18	40482/40482	---M-Z	200	added ('OK')	text/html	etag:%229e22-6229fd3310b94-gzip%22	https://industry.dexignzone.com/xhtml/portfolio-grid-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/portfolio-grid-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:19	40551/40551	---M-Z	200	added ('OK')	text/html	etag:%229e67-6229fd345109f-gzip%22	https://industry.dexignzone.com/xhtml/portfolio-grid-3.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/portfolio-grid-3.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:19	40525/40525	---M-Z	200	added ('OK')	text/html	etag:%229e4d-6229fd3594489-gzip%22	https://industry.dexignzone.com/xhtml/portfolio-grid-4.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/portfolio-grid-4.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:19	26931/26931	---M-Z	200	added ('OK')	text/html	etag:%226933-6229fd0e5f17f-gzip%22	https://industry.dexignzone.com/xhtml/error-403.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/error-403.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:20	26242/26242	---M-Z	200	added ('OK')	text/html	etag:%226682-6229fd0f7c408-gzip%22	https://industry.dexignzone.com/xhtml/error-405.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/error-405.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:20	25514/25514	---M-Z	200	added ('OK')	text/html	etag:%2263aa-6229fd0abd661-gzip%22	https://industry.dexignzone.com/xhtml/coming-soon-1.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/coming-soon-1.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:20	10824/10824	---M-Z	200	added ('OK')	text/html	etag:%222a48-6229fd0aed402-gzip%22	https://industry.dexignzone.com/xhtml/coming-soon-2.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/coming-soon-2.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:20	53549/53549	---M-Z	200	added ('OK')	text/html	etag:%22d12d-6229fd5a78b32-gzip%22	https://industry.dexignzone.com/xhtml/shop-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:21	57397/57397	---M-Z	200	added ('OK')	text/html	etag:%22e035-6229fd5803c9d-gzip%22	https://industry.dexignzone.com/xhtml/shop-product-details.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-product-details.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:22	33727/33727	---M-Z	200	added ('OK')	text/html	etag:%2283bf-6229fd5447b9e-gzip%22	https://industry.dexignzone.com/xhtml/shop-cart.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-cart.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:22	32491/32491	---M-Z	200	added ('OK')	text/html	etag:%227eeb-6229fd5bb615c-gzip%22	https://industry.dexignzone.com/xhtml/shop-wishlist.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-wishlist.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:22	36857/36857	---M-Z	200	added ('OK')	text/html	etag:%228ff9-6229fd5571948-gzip%22	https://industry.dexignzone.com/xhtml/shop-checkout.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-checkout.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:23	30639/30639	---M-Z	200	added ('OK')	text/html	etag:%2277af-6229fd56aff12-gzip%22	https://industry.dexignzone.com/xhtml/shop-login.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-login.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:23	29717/29717	---M-Z	200	added ('OK')	text/html	etag:%227415-6229fd5933807-gzip%22	https://industry.dexignzone.com/xhtml/shop-register.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shop-register.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:23	32852/32852	---M-Z	200	added ('OK')	text/html	etag:%228054-6229fd060f259-gzip%22	https://industry.dexignzone.com/xhtml/blog-half-img.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-half-img.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:23	51443/51443	---M-Z	200	added ('OK')	text/html	etag:%22c8f3-6229fd05e6218-gzip%22	https://industry.dexignzone.com/xhtml/blog-half-img-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-half-img-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:24	51444/51444	---M-Z	200	added ('OK')	text/html	etag:%22c8f4-6229fd04d992f-gzip%22	https://industry.dexignzone.com/xhtml/blog-half-img-left-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-half-img-left-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:24	35888/35888	---M-Z	200	added ('OK')	text/html	etag:%228c30-6229fd08504cc-gzip%22	https://industry.dexignzone.com/xhtml/blog-large-img.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-large-img.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:24	45658/45658	---M-Z	200	added ('OK')	text/html	etag:%22b25a-6229fd0747a63-gzip%22	https://industry.dexignzone.com/xhtml/blog-large-img-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-large-img-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:25	45713/45713	---M-Z	200	added ('OK')	text/html	etag:%22b291-6229fd07228a2-gzip%22	https://industry.dexignzone.com/xhtml/blog-large-img-left-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-large-img-left-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:25	45679/45679	---M-Z	200	added ('OK')	text/html	etag:%22b26f-6229fd011c890-gzip%22	https://industry.dexignzone.com/xhtml/blog-grid-2-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-grid-2-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:25	45762/45762	---M-Z	200	added ('OK')	text/html	etag:%22b2c2-6229fd00e7cce-gzip%22	https://industry.dexignzone.com/xhtml/blog-grid-2-sidebar-left.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-grid-2-sidebar-left.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:25	34013/34013	---M-Z	200	added ('OK')	text/html	etag:%2284dd-6229fd0391724-gzip%22	https://industry.dexignzone.com/xhtml/blog-grid-3.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-grid-3.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:26	52345/52345	---M-Z	200	added ('OK')	text/html	etag:%22cc79-6229fd0362923-gzip%22	https://industry.dexignzone.com/xhtml/blog-grid-3-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-grid-3-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:26	52838/52838	---M-Z	200	added ('OK')	text/html	etag:%22ce66-6229fd0257f7a-gzip%22	https://industry.dexignzone.com/xhtml/blog-grid-3-sidebar-left.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-grid-3-sidebar-left.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:26	36131/36131	---M-Z	200	added ('OK')	text/html	etag:%228d23-6229fd049e00d-gzip%22	https://industry.dexignzone.com/xhtml/blog-grid-4.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-grid-4.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:27	53781/53781	---M-Z	200	added ('OK')	text/html	etag:%22d215-6229fd098fa37-gzip%22	https://industry.dexignzone.com/xhtml/blog-single-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-single-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:27	54792/54792	---M-Z	200	added ('OK')	text/html	etag:%22d608-6229fd087f2ce-gzip%22	https://industry.dexignzone.com/xhtml/blog-single-left-sidebar.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/blog-single-left-sidebar.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:28	79495/79495	---M-Z	200	added ('OK')	text/html	etag:%2213687-6229fd6392cbe-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-buttons.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-buttons.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:28	47468/47468	---M-Z	200	added ('OK')	text/html	etag:%22b96c-6229fd69ff573-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-icon-box-styles.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-icon-box-styles.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:28	50189/50189	---M-Z	200	added ('OK')	text/html	etag:%22c40d-6229fd74d8b4e-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-pricing-table.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-pricing-table.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:29	37612/37612	---M-Z	200	added ('OK')	text/html	etag:%2292ec-6229fd7b49283-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-toggles.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-toggles.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:29	89039/89039	---M-Z	200	added ('OK')	text/html	etag:%2215bcf-6229fd78badae-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-team.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-team.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:29	191540/191540	---M-Z	200	added ('OK')	text/html	etag:%222ec34-6229fd6242db3-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-animation-effects.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-animation-effects.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:29	77487/77487	---M-Z	200	added ('OK')	text/html	etag:%2212eaf-6229fd64ded49-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-carousel-sliders.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-carousel-sliders.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:30	54071/54071	---M-Z	200	added ('OK')	text/html	etag:%22d337-6229fd6f75ca1-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-image-box-content.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-image-box-content.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:30	64151/64151	---M-Z	200	added ('OK')	text/html	etag:%22fa97-6229fd7764143-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-tabs.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-tabs.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:30	39974/39974	---M-Z	200	added ('OK')	text/html	etag:%229c26-6229fd6622133-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-counters.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-counters.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:31	71076/71076	---M-Z	200	added ('OK')	text/html	etag:%22115a4-6229fd761ee18-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-shop-widgets.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-shop-widgets.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:31	225349/225349	---M-Z	200	added ('OK')	text/html	etag:%2237045-6229fd68bc189-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-filters.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-filters.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:31	91396/91396	---M-Z	200	added ('OK')	text/html	etag:%2216504-6229fd5e678b3-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-accordians.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-accordians.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:31	37397/37397	---M-Z	200	added ('OK')	text/html	etag:%229215-6229fd675e7bd-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-dividers.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-dividers.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:32	55854/55854	---M-Z	200	added ('OK')	text/html	etag:%22da2e-6229fd710c0ae-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-images-effects.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-images-effects.html	(from https://industry.dexignzone.com/xhtml/index.html)
12:56:32	89786/89786	---M-Z	200	added ('OK')	text/html	etag:%2215eba-6229fd7a0cbf9-gzip%22	https://industry.dexignzone.com/xhtml/shortcode-testimonials.html	C:/Users/DESMOND%20DANGYANG%20NGA/Documents/ind/industry.dexignzone.com/xhtml/shortcode-testimonials.html	(from https://industry.dexignzone.com/xhtml/index.html)
